transaction_id,amount,customer_age_days,order_count_past_30d,refund_count_past_90d,device_change_flag,shipping_billing_mismatch,payment_method,hour_of_day,is_chargeback
txn_103920,2486.78,179,1,0,0,0,credit_card,0,0
txn_103921,1230.09,11,1,0,0,1,net_banking,20,0
txn_103922,2144.89,11,4,0,0,0,credit_card,7,0
txn_103923,1149.84,245,5,0,0,0,credit_card,13,0
txn_103924,2113.44,266,6,1,0,0,credit_card,5,0
txn_103925,355.41,59,1,0,0,0,credit_card,17,0
txn_103926,1429.94,338,0,0,0,0,debit_card,18,0
txn_103927,285.8,4,4,0,0,0,net_banking,14,0
txn_103928,2169.58,13,2,0,0,0,upi,20,0
txn_103929,1391.37,11,4,0,0,0,upi,19,0
txn_103930,710.82,94,1,0,0,0,debit_card,16,0
txn_103931,696.85,4,2,0,0,0,credit_card,18,0
txn_103932,1694.89,0,1,0,0,0,credit_card,18,0
txn_103933,1805.93,119,10,4,0,0,credit_card,12,0
txn_103934,7812.25,339,5,0,0,0,upi,13,0
txn_103935,2049.22,135,6,0,0,0,upi,9,0
txn_103936,1215.76,37,1,0,0,0,credit_card,16,0
txn_103937,1599.54,89,3,0,0,1,credit_card,17,0
txn_103938,1408.33,229,9,0,0,0,upi,10,0
txn_103939,2982.16,134,0,0,0,0,debit_card,18,1
txn_103940,1677.25,42,4,1,0,0,debit_card,12,0
txn_103941,215.56,119,2,0,1,0,upi,8,0
txn_103942,10946.9,11,4,0,0,0,debit_card,19,0
txn_103943,520.72,14,3,0,0,0,credit_card,15,0
txn_103944,5082.66,291,2,0,0,0,credit_card,10,0
txn_103945,1044.79,13,1,0,0,0,wallet,8,0
txn_103946,3681.69,221,8,1,0,0,upi,18,0
txn_103947,535.2,128,1,0,0,0,net_banking,15,0
txn_103948,606.36,12,2,0,1,0,credit_card,17,0
txn_103949,3448.07,25,2,0,1,0,upi,12,0
txn_103950,1385.39,43,1,0,0,0,debit_card,20,0
txn_103951,454.43,50,7,0,0,0,credit_card,16,0
txn_103952,4996.85,0,2,0,0,0,credit_card,20,0
txn_103953,1903.44,10,4,0,0,0,credit_card,19,0
txn_103954,1599.7,131,1,0,0,0,credit_card,13,1
txn_103955,1107.69,619,7,2,0,0,upi,12,0
txn_103956,490.51,48,2,0,0,0,upi,14,0
txn_103957,525.39,3,4,1,0,0,credit_card,16,0
txn_103958,362.81,98,0,0,0,0,upi,12,0
txn_103959,1089.01,124,1,0,0,1,upi,21,0
txn_103960,790.79,5,3,0,0,0,credit_card,12,0
txn_103961,2695.34,83,0,0,0,0,debit_card,16,0
txn_103962,567.23,12,3,0,0,0,upi,20,0
txn_103963,981.37,1,4,0,0,0,upi,16,0
txn_103964,1312.6,59,2,0,0,0,upi,17,0
txn_103965,1796.86,432,7,0,0,0,credit_card,18,0
txn_103966,3059.93,121,5,2,0,0,upi,20,0
txn_103967,1005.57,6,4,0,1,0,net_banking,17,0
txn_103968,6748.08,433,2,0,1,0,net_banking,6,0
txn_103969,209.99,268,0,0,0,0,upi,9,0
txn_103970,2102.17,1,4,0,0,1,net_banking,21,0
txn_103971,7037.68,139,2,0,0,0,upi,15,0
txn_103972,1287.87,232,8,0,0,0,debit_card,17,0
txn_103973,2878.86,175,1,0,0,1,net_banking,22,0
txn_103974,437.76,56,2,0,0,0,upi,16,0
txn_103975,3691.68,0,2,0,0,0,credit_card,18,0
txn_103976,702.42,109,7,0,0,1,upi,17,0
txn_103977,495.65,28,14,5,0,0,debit_card,12,0
txn_103978,1220.98,114,4,0,0,0,net_banking,21,0
txn_103979,2490.15,84,1,0,0,0,credit_card,21,0
txn_103980,1402.14,24,10,1,0,0,credit_card,22,0
txn_103981,7053.38,11,2,0,0,0,credit_card,20,0
txn_103982,1144.84,167,0,0,1,0,net_banking,16,0
txn_103983,925.44,248,11,1,1,0,credit_card,20,0
txn_103984,1023.07,11,4,0,0,0,debit_card,11,0
txn_103985,2779.6,26,3,0,0,0,upi,13,0
txn_103986,4042.62,134,4,1,0,0,upi,20,0
txn_103987,1120.13,265,14,0,0,0,credit_card,17,0
txn_103988,2578.46,137,4,0,1,0,debit_card,20,0
txn_103989,497.61,80,7,1,0,0,debit_card,15,0
txn_103990,761.34,290,5,0,0,0,upi,19,0
txn_103991,396.79,134,4,0,0,0,debit_card,21,0
txn_103992,655.45,10,4,0,0,0,upi,20,0
txn_103993,1143.43,9,1,0,0,0,credit_card,11,0
txn_103994,181.99,80,5,0,0,0,wallet,17,0
txn_103995,1840.71,12,4,0,0,0,debit_card,0,0
txn_103996,600.26,10,4,0,0,0,debit_card,19,0
txn_103997,8765.94,208,1,0,0,0,credit_card,14,0
txn_103998,3489.87,159,6,0,0,0,debit_card,18,0
txn_103999,539.79,6,2,1,0,0,upi,17,0
txn_104000,2348.27,136,0,0,0,1,net_banking,11,0
txn_104001,6439.79,212,0,0,0,0,upi,13,0
txn_104002,4093.03,1,4,0,0,0,net_banking,22,0
txn_104003,1262.71,9,1,1,0,0,net_banking,15,0
txn_104004,1309.32,61,2,0,1,0,credit_card,11,0
txn_104005,820.39,52,1,0,0,0,credit_card,10,0
txn_104006,533.82,3,2,0,0,0,credit_card,18,0
txn_104007,1723.48,2,3,0,0,0,upi,19,0
txn_104008,1380.06,174,4,1,0,0,upi,20,0
txn_104009,535.36,5,1,0,0,0,upi,14,0
txn_104010,5324.12,559,1,0,0,0,upi,14,0
txn_104011,577.34,11,4,1,0,0,credit_card,21,1
txn_104012,6958.11,41,7,0,0,0,upi,18,0
txn_104013,1422.64,65,1,0,0,0,debit_card,1,0
txn_104014,452.44,386,0,0,1,0,upi,16,0
txn_104015,470.44,150,4,0,0,0,debit_card,10,0
txn_104016,378.58,11,2,0,0,0,credit_card,14,0
txn_104017,863.94,0,4,0,0,0,credit_card,17,0
txn_104018,356.99,236,6,0,0,1,credit_card,20,0
txn_104019,449.03,140,0,0,1,0,upi,11,0
txn_104020,485.34,5,4,0,0,0,upi,10,0
txn_104021,972.67,28,7,1,0,0,credit_card,13,0
txn_104022,668.57,93,3,0,0,1,net_banking,15,0
txn_104023,1133.05,844,0,0,0,0,credit_card,21,0
txn_104024,407.55,150,0,0,1,0,upi,19,0
txn_104025,1109.76,10,1,0,0,0,upi,10,0
txn_104026,3566.1,193,0,0,0,0,wallet,16,0
txn_104027,2275.3,200,2,0,0,0,wallet,16,0
txn_104028,829.99,70,7,0,0,0,upi,18,0
txn_104029,4984.02,103,0,0,0,0,credit_card,7,0
txn_104030,1902.82,52,0,0,1,0,credit_card,14,0
txn_104031,493.89,63,16,0,0,0,credit_card,15,0
txn_104032,554.51,4,2,0,0,0,debit_card,13,0
txn_104033,1624.23,111,12,2,1,0,debit_card,17,0
txn_104034,438.23,58,1,0,0,0,upi,23,0
txn_104035,252.75,123,13,0,0,0,upi,18,0
txn_104036,1566.99,151,1,0,0,0,credit_card,13,0
txn_104037,4044.62,90,0,0,0,0,debit_card,11,0
txn_104038,8366.08,63,0,0,0,0,debit_card,16,0
txn_104039,1894.59,23,10,0,0,0,debit_card,10,0
txn_104040,1631.24,352,4,0,0,0,credit_card,10,0
txn_104041,2178.87,208,4,0,1,0,credit_card,9,0
txn_104042,1296.89,15,0,0,0,0,debit_card,10,0
txn_104043,3503.04,12,1,0,1,0,net_banking,16,0
txn_104044,2293.53,157,11,0,0,0,upi,17,0
txn_104045,889.42,150,8,0,0,0,credit_card,14,0
txn_104046,2217.41,175,1,0,0,0,credit_card,16,0
txn_104047,1062.01,1,4,0,0,1,debit_card,18,0
txn_104048,1947.17,13,1,0,0,0,upi,12,0
txn_104049,1093.49,5,4,1,0,0,credit_card,20,0
txn_104050,1376.83,421,3,0,0,0,credit_card,0,0
txn_104051,1892.8,200,1,0,1,0,upi,12,0
txn_104052,3279.69,7,1,0,0,0,upi,15,0
txn_104053,1381.33,8,3,0,0,0,credit_card,20,0
txn_104054,453.77,124,11,0,1,1,credit_card,17,1
txn_104055,1601.44,38,0,0,0,0,credit_card,10,0
txn_104056,723.2,240,2,0,0,0,credit_card,21,0
txn_104057,364.09,9,3,0,0,0,upi,21,0
txn_104058,2819.04,12,2,0,0,0,credit_card,10,0
txn_104059,777.54,174,4,0,0,0,debit_card,14,0
txn_104060,1835.93,31,9,0,0,0,net_banking,18,0
txn_104061,584.14,242,1,0,1,0,upi,16,0
txn_104062,2077.98,4,3,0,0,0,credit_card,12,0
txn_104063,674.43,134,2,0,0,0,upi,19,0
txn_104064,1081.18,87,2,0,0,1,credit_card,0,0
txn_104065,5530.37,65,6,2,0,0,credit_card,18,0
txn_104066,2531.0,76,6,0,0,0,upi,20,0
txn_104067,416.77,39,0,0,0,0,upi,10,0
txn_104068,1978.56,3,4,0,1,0,wallet,18,0
txn_104069,393.13,253,2,0,1,0,upi,8,0
txn_104070,680.32,46,1,0,0,0,credit_card,10,0
txn_104071,1116.48,33,0,0,0,0,credit_card,11,0
txn_104072,466.09,88,7,0,0,0,debit_card,5,0
txn_104073,3291.81,1,1,0,0,0,net_banking,18,0
txn_104074,886.21,298,0,0,0,0,debit_card,10,0
txn_104075,410.87,90,0,0,0,0,credit_card,12,0
txn_104076,1174.67,162,0,0,0,0,net_banking,12,0
txn_104077,1837.22,172,3,0,0,0,debit_card,15,0
txn_104078,1822.21,167,12,1,0,0,debit_card,16,0
txn_104079,619.53,72,4,0,1,0,credit_card,12,0
txn_104080,1091.85,147,10,0,0,0,debit_card,9,0
txn_104081,5618.02,107,6,0,0,0,credit_card,8,0
txn_104082,2089.0,11,1,0,0,0,upi,21,0
txn_104083,856.08,76,4,0,0,0,debit_card,16,0
txn_104084,1604.27,157,1,0,0,0,credit_card,11,0
txn_104085,798.23,9,1,0,0,0,debit_card,13,0
txn_104086,509.42,269,4,1,0,0,credit_card,19,0
txn_104087,1061.37,0,3,0,0,0,debit_card,11,0
txn_104088,638.6,107,0,0,0,0,credit_card,9,0
txn_104089,2101.89,231,1,0,0,0,credit_card,4,0
txn_104090,776.17,236,1,0,0,0,debit_card,17,0
txn_104091,1347.28,12,1,0,1,0,upi,18,0
txn_104092,3399.3,402,3,1,1,0,debit_card,18,0
txn_104093,2871.02,94,0,0,0,0,credit_card,7,0
txn_104094,1334.95,56,3,0,0,0,debit_card,12,0
txn_104095,2041.26,54,1,1,0,0,wallet,16,0
txn_104096,3154.74,274,10,0,0,0,credit_card,15,0
txn_104097,1808.31,42,1,1,0,0,wallet,17,0
txn_104098,730.02,166,1,0,0,0,debit_card,10,0
txn_104099,471.1,235,1,0,0,0,credit_card,12,0
txn_104100,9642.34,209,3,0,0,0,debit_card,22,0
txn_104101,794.27,1188,4,1,0,0,wallet,11,0
txn_104102,1994.12,537,1,0,0,0,credit_card,21,0
txn_104103,527.72,6,1,0,0,0,net_banking,17,0
txn_104104,3411.71,193,1,0,0,0,net_banking,14,0
txn_104105,1074.13,80,0,0,0,0,credit_card,20,0
txn_104106,306.86,3,2,0,1,0,debit_card,20,0
txn_104107,2887.92,28,0,0,0,0,upi,12,0
txn_104108,3657.59,256,3,0,0,1,debit_card,20,0
txn_104109,825.99,125,1,0,0,0,credit_card,21,0
txn_104110,1112.49,52,9,1,0,0,credit_card,7,0
txn_104111,2811.37,75,7,2,0,1,credit_card,14,1
txn_104112,561.57,41,6,0,0,0,upi,17,0
txn_104113,145.28,733,1,0,0,0,upi,12,0
txn_104114,2294.1,3,4,0,0,0,debit_card,23,0
txn_104115,560.09,152,4,1,0,0,upi,18,0
txn_104116,5495.65,80,1,0,1,0,upi,13,0
txn_104117,1518.84,669,3,1,0,0,credit_card,19,0
txn_104118,3071.16,0,2,0,1,0,credit_card,18,1
txn_104119,2212.39,232,1,1,0,1,debit_card,21,0
txn_104120,149.94,379,0,0,1,0,credit_card,16,0
txn_104121,5001.15,11,3,0,0,0,debit_card,22,0
txn_104122,1817.5,72,1,0,1,0,credit_card,18,0
txn_104123,1137.42,7,4,1,0,0,credit_card,21,0
txn_104124,432.26,5,3,0,0,0,credit_card,19,0
txn_104125,2272.32,139,0,0,0,0,upi,8,0
txn_104126,1693.71,9,3,1,1,0,credit_card,9,0
txn_104127,2220.47,6,3,1,0,0,debit_card,1,0
txn_104128,7763.55,153,1,0,0,0,credit_card,9,0
txn_104129,1511.12,50,3,0,0,0,credit_card,8,0
txn_104130,544.13,151,2,0,1,0,upi,18,0
txn_104131,1485.78,841,2,0,0,0,upi,10,0
txn_104132,896.63,335,1,0,0,0,debit_card,9,0
txn_104133,1705.27,79,5,0,0,1,credit_card,16,0
txn_104134,1901.54,10,4,0,0,0,upi,17,0
txn_104135,1807.91,20,3,0,0,0,debit_card,16,0
txn_104136,804.55,4,3,0,0,0,upi,10,0
txn_104137,214.64,109,3,1,0,0,upi,11,0
txn_104138,366.07,45,4,0,0,0,credit_card,14,0
txn_104139,1491.87,96,1,0,0,0,upi,12,0
txn_104140,909.35,97,6,0,0,0,net_banking,11,0
txn_104141,1213.69,103,5,0,0,0,net_banking,2,0
txn_104142,3098.49,227,0,0,0,0,upi,19,0
txn_104143,2246.87,51,1,0,1,0,upi,20,0
txn_104144,2340.3,183,3,0,0,0,upi,17,0
txn_104145,2487.7,0,2,0,0,0,debit_card,10,0
txn_104146,473.3,11,2,0,0,1,debit_card,19,0
txn_104147,923.11,337,0,0,0,0,debit_card,17,0
txn_104148,1634.73,184,9,3,1,0,credit_card,20,0
txn_104149,1381.95,449,2,0,0,0,debit_card,21,0
txn_104150,1285.21,53,9,0,0,0,upi,18,0
txn_104151,1799.14,225,1,0,0,0,upi,17,0
txn_104152,2801.88,68,1,0,0,0,credit_card,14,0
txn_104153,5498.13,152,8,3,0,0,credit_card,15,0
txn_104154,495.71,19,10,0,1,0,upi,8,0
txn_104155,535.71,3,3,0,0,0,upi,21,0
txn_104156,518.13,77,2,0,0,0,upi,10,0
txn_104157,451.93,61,5,0,0,0,credit_card,18,0
txn_104158,992.28,526,2,0,1,0,debit_card,0,0
txn_104159,14254.72,244,4,0,0,0,credit_card,13,0
txn_104160,2232.71,98,5,0,0,0,credit_card,23,0
txn_104161,350.75,8,3,1,0,0,credit_card,8,0
txn_104162,1789.6,278,9,3,0,0,credit_card,20,0
txn_104163,1136.03,1,2,0,0,0,debit_card,9,0
txn_104164,1830.9,104,4,0,0,0,upi,19,0
txn_104165,1280.85,414,2,0,0,0,debit_card,10,0
txn_104166,858.73,12,4,1,0,0,upi,20,0
txn_104167,270.65,195,3,1,0,0,credit_card,8,0
txn_104168,1205.89,2,4,0,0,0,debit_card,12,0
txn_104169,5111.15,10,2,0,0,0,credit_card,11,0
txn_104170,1255.58,162,1,0,0,0,credit_card,22,0
txn_104171,878.62,8,2,0,0,0,credit_card,13,0
txn_104172,958.28,214,1,0,0,0,upi,19,0
txn_104173,187.59,107,1,0,0,0,credit_card,8,0
txn_104174,566.98,218,3,0,0,1,upi,18,0
txn_104175,3197.55,294,7,0,1,1,upi,12,0
txn_104176,585.06,21,0,0,0,1,credit_card,23,0
txn_104177,3371.35,45,1,0,0,0,credit_card,12,0
txn_104178,3156.83,0,1,0,1,1,credit_card,18,0
txn_104179,3217.95,11,4,1,0,0,upi,11,0
txn_104180,2069.65,8,2,0,0,0,upi,11,0
txn_104181,943.19,148,5,0,0,0,credit_card,11,0
txn_104182,2873.81,1,1,0,0,0,upi,11,0
txn_104183,1726.05,248,10,0,0,0,credit_card,13,0
txn_104184,1500.57,108,3,0,0,0,net_banking,22,0
txn_104185,5796.9,222,0,0,0,0,debit_card,17,0
txn_104186,184.75,32,1,0,0,0,credit_card,13,0
txn_104187,3655.22,345,0,0,0,1,upi,20,0
txn_104188,1092.81,29,1,0,0,0,debit_card,11,0
txn_104189,192.66,1034,6,0,0,0,upi,12,0
txn_104190,2942.7,117,5,0,0,0,net_banking,11,0
txn_104191,635.96,112,0,0,0,0,credit_card,12,0
txn_104192,1502.62,140,0,0,0,0,credit_card,8,0
txn_104193,2117.45,128,0,0,0,0,upi,22,0
txn_104194,2702.98,346,6,0,0,0,credit_card,19,0
txn_104195,340.93,967,0,0,0,0,credit_card,18,0
txn_104196,6165.34,4,3,0,1,1,debit_card,10,1
txn_104197,1262.69,141,4,1,0,0,debit_card,7,0
txn_104198,5273.58,36,7,0,0,0,upi,19,0
txn_104199,813.08,137,1,0,0,0,credit_card,19,0
txn_104200,3186.35,59,1,0,0,1,credit_card,8,0
txn_104201,708.19,142,0,0,0,0,credit_card,16,0
txn_104202,264.27,781,0,0,0,1,debit_card,19,1
txn_104203,2657.77,7,4,0,0,1,credit_card,14,0
txn_104204,427.45,112,3,1,0,0,credit_card,14,0
txn_104205,3413.34,0,4,0,0,0,credit_card,17,0
txn_104206,915.74,14,4,0,0,0,credit_card,20,0
txn_104207,2165.61,128,3,0,0,0,credit_card,21,0
txn_104208,691.0,35,1,0,0,0,upi,10,0
txn_104209,2321.11,246,1,0,0,0,upi,20,0
txn_104210,459.64,5,1,0,0,0,debit_card,19,0
txn_104211,426.16,24,0,0,0,0,credit_card,17,0
txn_104212,5624.79,64,3,0,0,0,upi,22,0
txn_104213,4075.36,5,3,1,0,0,credit_card,18,0
txn_104214,541.53,11,2,0,0,0,credit_card,18,0
txn_104215,1663.98,153,4,1,0,0,wallet,17,0
txn_104216,1658.52,81,2,0,0,1,net_banking,22,0
txn_104217,7242.04,13,1,0,0,1,credit_card,18,0
txn_104218,1525.53,7,1,0,0,0,debit_card,12,0
txn_104219,4699.12,178,2,0,0,0,credit_card,16,0
txn_104220,1624.33,345,0,0,1,1,debit_card,15,0
txn_104221,312.72,312,1,0,0,0,debit_card,22,0
txn_104222,1722.6,109,2,0,0,0,credit_card,20,0
txn_104223,10469.53,591,8,1,0,0,upi,7,0
txn_104224,3185.47,152,6,0,0,0,upi,16,0
txn_104225,986.53,142,15,2,1,0,upi,10,0
txn_104226,888.94,7,3,0,0,0,credit_card,21,0
txn_104227,1761.49,31,14,0,1,0,credit_card,7,0
txn_104228,1333.69,118,5,0,0,1,credit_card,15,1
txn_104229,5671.04,12,1,0,0,0,credit_card,8,0
txn_104230,3547.42,12,1,0,0,0,credit_card,9,0
txn_104231,665.02,70,2,0,1,0,upi,21,0
txn_104232,7401.99,33,5,0,0,0,upi,12,0
txn_104233,1631.62,193,2,0,0,0,upi,20,0
txn_104234,961.4,8,4,0,0,0,net_banking,9,0
txn_104235,423.58,171,7,0,0,0,upi,17,0
txn_104236,944.31,229,9,0,0,0,debit_card,14,0
txn_104237,1301.79,447,4,1,1,0,credit_card,19,0
txn_104238,638.74,11,2,0,0,0,credit_card,17,0
txn_104239,3245.2,139,2,0,0,0,upi,0,0
txn_104240,806.97,30,0,0,1,0,upi,15,0
txn_104241,2035.11,47,0,0,0,0,upi,9,0
txn_104242,4206.31,285,3,0,0,0,upi,5,0
txn_104243,2849.36,27,5,0,0,0,credit_card,11,0
txn_104244,2782.75,29,7,0,0,0,upi,14,0
txn_104245,680.44,280,1,0,0,0,upi,22,0
txn_104246,1154.89,66,4,1,0,0,credit_card,16,0
txn_104247,2981.17,25,7,0,0,0,credit_card,20,0
txn_104248,2919.05,127,3,1,0,1,debit_card,16,0
txn_104249,1706.6,44,0,0,1,0,credit_card,20,0
txn_104250,4951.98,78,4,0,0,0,credit_card,8,0
txn_104251,3695.1,368,3,0,0,0,credit_card,17,0
txn_104252,1056.01,3,4,1,0,1,debit_card,11,0
txn_104253,595.64,12,1,0,0,0,debit_card,19,0
txn_104254,2445.83,349,2,0,0,0,credit_card,12,0
txn_104255,853.94,157,0,0,0,0,net_banking,16,0
txn_104256,1983.1,5,3,0,0,0,credit_card,18,0
txn_104257,1246.59,33,1,0,0,0,wallet,20,0
txn_104258,674.23,623,0,0,0,1,upi,17,0
txn_104259,1065.65,32,3,1,0,0,upi,9,0
txn_104260,1520.35,13,1,0,0,0,upi,22,0
txn_104261,7037.06,12,1,0,0,0,credit_card,10,0
txn_104262,935.94,48,3,0,0,0,debit_card,15,0
txn_104263,10582.61,2,2,0,0,0,credit_card,18,0
txn_104264,673.98,5,4,1,0,0,upi,3,0
txn_104265,698.38,450,2,0,0,0,credit_card,15,0
txn_104266,2286.16,157,0,0,0,0,credit_card,14,0
txn_104267,8060.87,229,0,0,0,0,credit_card,9,0
txn_104268,697.65,123,0,0,0,0,wallet,21,0
txn_104269,1221.67,155,1,0,1,0,credit_card,11,1
txn_104270,2402.8,79,1,0,0,0,credit_card,19,0
txn_104271,846.51,73,3,0,0,0,upi,14,0
txn_104272,1446.39,41,1,1,0,0,upi,0,0
txn_104273,542.86,52,2,0,0,0,debit_card,11,0
txn_104274,8267.28,116,4,0,0,0,credit_card,22,0
txn_104275,1235.39,18,0,0,0,0,credit_card,6,0
txn_104276,2488.93,192,0,0,0,0,debit_card,10,0
txn_104277,1554.26,286,0,0,1,0,credit_card,14,0
txn_104278,4528.26,349,6,0,0,0,upi,18,0
txn_104279,2398.94,6,2,1,1,0,debit_card,5,0
txn_104280,527.27,34,9,1,0,1,debit_card,23,0
txn_104281,608.31,169,4,0,0,1,wallet,16,0
txn_104282,915.67,76,6,0,0,1,debit_card,19,0
txn_104283,2942.11,129,6,0,0,0,debit_card,11,0
txn_104284,367.76,61,4,0,0,0,credit_card,12,0
txn_104285,5585.42,51,6,0,0,0,upi,7,0
txn_104286,219.73,12,1,0,0,0,net_banking,17,0
txn_104287,2055.33,50,1,0,0,0,credit_card,21,0
txn_104288,1434.65,212,0,0,0,0,net_banking,9,0
txn_104289,1774.8,271,1,0,0,0,credit_card,17,0
txn_104290,2023.58,62,3,0,0,0,credit_card,23,0
txn_104291,840.73,165,1,0,0,0,wallet,16,0
txn_104292,2174.5,8,1,0,0,0,net_banking,7,0
txn_104293,3497.2,4,1,0,0,0,credit_card,22,0
txn_104294,640.49,75,3,1,1,0,debit_card,15,0
txn_104295,400.13,52,12,0,0,1,net_banking,18,0
txn_104296,1689.25,15,0,0,0,0,debit_card,7,0
txn_104297,1159.29,1,1,0,0,0,upi,4,0
txn_104298,856.99,7,3,1,0,1,credit_card,19,0
txn_104299,664.34,87,2,0,0,0,upi,0,0
txn_104300,3512.44,258,0,0,1,0,upi,10,0
txn_104301,2044.11,38,13,0,0,0,credit_card,18,0
txn_104302,1141.76,47,8,0,0,0,credit_card,9,0
txn_104303,2746.13,231,2,0,1,0,credit_card,12,0
txn_104304,4192.08,166,3,0,0,0,wallet,7,0
txn_104305,158.06,20,2,0,0,0,debit_card,11,0
txn_104306,5361.14,320,2,0,0,0,credit_card,11,0
txn_104307,2957.47,13,4,0,0,0,credit_card,23,0
txn_104308,1181.32,300,1,0,0,0,credit_card,8,0
txn_104309,2699.84,1,2,0,0,0,credit_card,13,0
txn_104310,564.29,586,1,0,0,0,debit_card,10,0
txn_104311,832.98,41,0,0,0,0,upi,9,0
txn_104312,1651.23,40,0,0,0,0,credit_card,19,0
txn_104313,342.57,253,3,1,0,0,credit_card,13,0
txn_104314,91.56,13,4,0,1,0,debit_card,21,0
txn_104315,660.42,163,4,0,0,0,upi,13,0
txn_104316,795.8,243,0,0,0,0,upi,6,1
txn_104317,950.46,381,6,2,0,0,credit_card,10,0
txn_104318,2035.74,14,1,0,1,0,credit_card,17,0
txn_104319,1142.46,130,3,1,0,0,upi,8,0
txn_104320,832.72,3,4,1,0,0,credit_card,12,0
txn_104321,4982.92,534,2,0,0,0,credit_card,19,0
txn_104322,2005.91,30,3,0,1,0,wallet,16,0
txn_104323,2081.68,343,2,0,0,1,wallet,17,0
txn_104324,4946.95,139,27,1,1,0,credit_card,17,0
txn_104325,639.37,13,1,0,0,0,debit_card,13,0
txn_104326,3049.0,8,4,1,0,0,upi,11,0
txn_104327,423.47,9,2,0,0,0,net_banking,15,0
txn_104328,1113.52,247,6,0,0,0,wallet,16,0
txn_104329,299.16,273,1,0,0,0,upi,20,0
txn_104330,2158.63,0,4,0,0,0,credit_card,17,0
txn_104331,738.67,168,6,0,0,0,credit_card,16,0
txn_104332,556.43,650,0,0,0,0,upi,8,0
txn_104333,171.39,132,0,0,0,0,debit_card,19,0
txn_104334,981.13,12,2,0,0,0,debit_card,19,1
txn_104335,2547.29,128,0,0,0,0,debit_card,11,0
txn_104336,1493.87,68,5,0,0,0,upi,8,0
txn_104337,1465.4,561,10,1,0,0,net_banking,18,0
txn_104338,578.32,8,3,1,1,0,credit_card,17,0
txn_104339,439.47,8,4,0,0,0,credit_card,9,0
txn_104340,3708.32,81,8,0,0,1,upi,11,0
txn_104341,546.03,204,5,0,0,0,upi,8,0
txn_104342,2385.11,14,3,0,1,0,wallet,20,0
txn_104343,1510.13,147,10,0,0,0,credit_card,7,0
txn_104344,791.23,289,9,3,0,0,credit_card,9,0
txn_104345,1289.54,26,4,0,0,0,upi,12,0
txn_104346,696.72,1,2,0,0,0,wallet,14,0
txn_104347,368.38,60,1,0,1,0,credit_card,10,0
txn_104348,2912.16,69,0,0,0,0,wallet,9,0
txn_104349,3784.71,254,8,0,0,1,credit_card,21,0
txn_104350,1400.51,93,1,0,0,0,upi,16,0
txn_104351,5312.06,298,3,1,0,0,debit_card,8,0
txn_104352,1429.81,523,1,1,0,0,wallet,8,0
txn_104353,638.13,33,2,0,0,0,credit_card,20,0
txn_104354,301.6,361,8,0,0,0,debit_card,18,0
txn_104355,748.95,14,1,0,1,0,credit_card,20,0
txn_104356,1802.34,148,5,0,0,0,net_banking,21,0
txn_104357,451.74,169,1,0,0,0,credit_card,17,0
txn_104358,294.45,21,1,0,0,0,credit_card,1,0
txn_104359,1182.05,171,0,0,1,0,wallet,16,0
txn_104360,537.99,79,1,0,0,0,debit_card,21,0
txn_104361,883.67,119,4,0,0,1,wallet,9,0
txn_104362,1318.6,97,2,0,0,0,credit_card,18,0
txn_104363,4647.21,1,2,0,0,0,credit_card,8,0
txn_104364,410.93,23,1,0,1,0,debit_card,14,0
txn_104365,635.74,72,4,0,0,0,debit_card,4,0
txn_104366,1897.83,126,1,0,0,0,credit_card,12,0
txn_104367,6464.47,102,6,2,0,0,credit_card,20,0
txn_104368,5501.89,167,5,0,0,0,debit_card,17,0
txn_104369,855.59,268,2,0,1,0,net_banking,3,0
txn_104370,405.69,1080,2,0,0,0,credit_card,15,0
txn_104371,3204.32,6,3,0,1,0,net_banking,19,0
txn_104372,1243.25,4,2,0,0,0,credit_card,18,0
txn_104373,219.47,304,0,0,0,1,upi,10,0
txn_104374,1169.29,10,2,0,0,0,credit_card,9,0
txn_104375,1372.17,2,1,0,0,0,credit_card,22,0
txn_104376,1325.84,61,1,0,0,0,credit_card,10,0
txn_104377,3483.32,30,3,0,0,0,credit_card,22,0
txn_104378,593.14,248,2,0,0,1,upi,18,0
txn_104379,3061.73,14,2,0,0,0,upi,10,0
txn_104380,770.75,94,0,0,1,1,credit_card,15,0
txn_104381,1318.32,188,1,0,0,0,credit_card,10,0
txn_104382,557.01,96,15,0,0,1,net_banking,23,0
txn_104383,2386.31,334,4,0,0,0,credit_card,18,0
txn_104384,228.25,146,1,0,0,0,wallet,22,0
txn_104385,496.47,494,1,0,0,0,upi,21,0
txn_104386,4234.17,406,3,0,1,0,upi,9,0
txn_104387,991.44,7,4,1,0,0,credit_card,20,0
txn_104388,1064.79,26,1,0,0,0,credit_card,6,0
txn_104389,525.26,377,3,0,1,0,net_banking,18,0
txn_104390,2863.49,422,1,0,0,0,credit_card,17,0
txn_104391,711.72,16,9,0,0,0,credit_card,17,0
txn_104392,160.67,10,2,0,0,0,credit_card,10,0
txn_104393,805.03,11,3,2,0,0,debit_card,20,0
txn_104394,1657.16,280,3,0,0,0,debit_card,20,0
txn_104395,423.19,9,4,0,1,1,credit_card,11,0
txn_104396,847.75,111,1,0,0,0,debit_card,14,0
txn_104397,430.99,153,1,0,0,0,credit_card,12,0
txn_104398,116.97,657,1,0,0,1,debit_card,12,0
